latency_ms
0.717025
41.2978
40.9623
40.964
41.0375
40.7687
41.0813
41.0438
40.827
42.0051
40.9654
41.07
41.7932
41.0864
40.9989
42.3655
41.6809
41.0954
40.75
42.1449
41.3167
40.9521
40.8023
41.8703
41.2689
40.928
40.8757
40.9581
40.9885
41.9811
42.0784
41.1089
42.1768
40.9137
40.6916
41.3359
40.7932
41.1797
40.865
40.8372
41.2893
40.8922
41.0869
40.9887
41.0137
40.8695
40.9714
40.866
41.0776
40.9333
41.3681
40.8832
40.9893
40.9573
40.9826
40.895
40.8888
41.0599
42.2016
41.0122
40.9445
40.8495
41.2615
41.8509
41.0246
41.915
40.9525
42.3548
41.8552
40.8964
40.9284
41.2511
41.6583
42.1201
41.0069
40.9195
40.9757
41.0428
41.0107
41.2499
41.7645
40.9902
40.9633
41.705
41.511
40.8346
40.9212
41.0054
40.9884
40.8366
41.055
41.0471
40.9296
41.2533
40.9162
41.0984
40.9358
40.9315
41.102
40.8548
0.833519
41.2746
40.9316
41.024
40.834
41.149
40.9008
40.9467
40.9643
42.1414
40.9204
40.8847
41.154
41.0938
40.9764
41.9824
41.8182
40.9934
41.1589
40.7306
41.0625
41.0245
41.0886
41.8332
41.1506
40.974
41.5341
41.6122
41.9573
41.0794
40.9434
42.0755
41.0661
40.8226
41.0212
41.942
41.0621
40.9799
40.7945
41.0273
41.0809
40.8425
41.4263
40.6086
41.1654
41.1216
41.0192
40.804
41.1023
40.8551
41.3995
40.6861
41.0228
41.0094
41.8585
41.1578
40.9513
40.9719
41.1366
40.969
40.9916
41.1559
40.9849
40.9996
41.0934
41.7994
40.7287
41.2716
40.8167
42.1511
40.8295
41.3267
40.7025
40.9902
41.0257
40.9249
40.8151
41.0501
41.7623
41.5376
41.9076
40.752
42.2602
41.16
40.8131
40.9609
40.9774
41.0031
40.994
41.1156
41.0031
41.0787
40.7756
41.0629
40.9704
41.1036
41.0854
40.7806
41.0479
41.1902
