latency_ms
1.01119
1.04287
0.812606
1.00615
0.974974
0.765287
0.91056
0.882064
0.661568
0.643935
0.472333
0.566563
0.753145
0.628798
0.50348
0.902603
0.735223
0.345688
0.270711
0.705528
0.640216
0.407299
0.663396
0.392658
0.319195
0.467056
0.338277
0.248178
0.396429
0.29449
0.247054
0.292115
0.286377
0.332034
0.315981
0.203101
0.216862
0.236122
0.527459
0.268055
0.227473
0.265368
0.267997
0.314279
0.285117
0.315294
0.203856
0.170056
0.356231
0.447588
0.355263
0.309857
0.287475
0.251136
0.438696
0.214632
0.327268
0.203998
0.20329
0.382695
0.405052
0.297173
0.285878
0.321839
0.248267
0.409711
0.415429
0.483285
0.281251
0.193087
0.288285
0.370758
0.348661
0.380633
0.435929
0.38657
0.541888
0.298726
0.492192
0.33557
0.568363
0.522648
0.648311
0.646822
0.448859
0.596215
0.459133
0.287492
0.368164
0.388961
0.383229
0.267448
0.255854
0.242112
0.303697
0.331881
0.335668
0.274844
0.254223
0.207788
0.293043
0.264522
0.188337
0.277634
0.34665
0.192169
0.22751
0.257536
0.272434
0.231963
0.165397
0.206417
0.234105
0.208858
0.219736
0.296528
0.404295
0.431113
0.212151
0.194946
0.204389
0.444667
0.237545
0.188821
0.174627
0.232905
0.161713
0.268578
0.187553
0.363001
0.263661
0.399265
0.367574
0.255605
0.191276
0.386981
0.313951
0.309303
0.245089
0.260069
0.180657
0.187574
0.191787
0.22091
0.259355
0.213139
0.355294
0.246508
0.281849
0.303593
0.179835
0.163383
0.360536
0.14234
0.246525
0.219375
0.542672
0.307027
0.267562
0.28351
0.301362
0.207562
0.433822
0.397373
0.138178
0.243624
0.35296
0.501167
0.284496
0.201843
0.319398
0.254656
0.368741
0.357569
0.358066
0.314572
0.247033
0.202045
0.293216
0.669945
0.266237
0.36178
0.24728
0.17566
0.193151
0.331269
0.199715
0.186303
0.18302
0.183854
0.225983
0.170893
0.277779
0.20859
0.161142
0.187515
0.433429
0.235493
0.221285
0.182643
