latency_ms
0.054673
0.055549
0.215848
0.051538
0.025924
0.024972
0.024437
0.024867
0.023946
0.024387
0.024076
0.023909
0.024163
0.023969
0.023825
0.024074
0.023843
0.023543
0.023137
0.023731
0.023887
0.023428
0.023736
0.02337
0.023914
0.023403
0.023423
0.02357
0.023771
0.024484
0.025457
0.076202
0.027073
0.024455
0.024441
0.023545
0.023633
0.024596
0.024886
0.023522
0.023604
0.023585
0.023076
0.023543
0.023181
0.023071
0.023297
0.023408
0.023003
0.022995
0.023001
0.023216
0.02308
0.023127
0.02319
0.02307
0.023053
0.02334
0.022993
0.02316
0.023088
0.022882
0.022957
0.023142
0.023221
0.022787
0.023031
0.023145
0.022987
0.023249
0.02318
0.032244
0.029118
0.024578
0.024263
0.023764
0.024426
0.023942
0.023925
0.023223
0.023162
0.023917
0.023756
0.023238
0.023015
0.022958
0.02299
0.023004
0.022953
0.022885
0.02325
0.023041
0.023526
0.023029
0.023069
0.023081
0.023042
0.022811
0.022924
0.023022
0.022839
0.022959
0.023128
0.023006
0.023019
0.023149
0.023077
0.023172
0.022959
0.022876
0.022972
0.023042
0.022697
0.022973
0.0328
0.024139
0.024771
0.023285
0.023435
0.023711
0.023758
0.024353
0.02392
0.025109
0.023068
0.024266
0.023933
0.024091
0.023267
0.02353
0.022963
0.02296
0.023401
0.023289
0.023273
0.022999
0.023002
0.023185
0.023031
0.022949
0.023349
0.022878
0.022952
0.022823
0.022908
0.022957
0.022671
0.022842
0.022849
0.022775
0.022921
0.022854
0.022999
0.022848
0.023036
0.023088
0.030729
0.02335
0.023026
0.023138
0.022967
0.023732
0.023681
0.023555
0.023262
0.023122
0.022875
0.024131
0.023206
0.023415
0.022967
0.023441
0.023761
0.023137
0.023306
0.023121
0.0233
0.022908
0.02323
0.022857
0.023295
0.023297
0.023069
0.023328
0.022746
0.023013
0.023173
0.023149
0.023011
0.022847
0.02295
0.022715
0.023185
0.02298
0.023014
0.023054
0.023018
0.023079
0.022728
0.035704
