latency_ms
0.890374
41.4573
41.4059
41.781
41.8778
40.8574
40.9693
41.4156
41.6696
40.9168
41.0477
41.0303
40.6865
40.9515
40.9463
41.0837
41.4569
42.5569
41.9787
41.4308
40.7785
40.8511
40.9377
41.0621
41.1211
40.7835
41.0362
41.0781
42.0304
40.9931
41.0175
40.7951
41.2601
40.9377
42.1063
42.1173
40.9217
41.984
41.0298
40.6841
41.0779
41.1262
40.994
40.9172
40.791
40.9755
41.0672
41.1354
41.1378
40.9425
40.7949
41.1326
41.0055
40.9328
42.0984
41.0213
41.0104
42.3187
42.656
41.0152
40.9834
40.8723
41.0284
41.8694
41.3542
40.8385
40.9335
40.9441
42.1285
41.0843
40.7998
42.0574
40.9247
40.9121
41.358
40.8499
40.78
41.0412
40.8419
40.9886
40.9691
41.0905
41.102
40.997
40.8903
41.0875
40.8844
40.9908
41.2537
40.8757
40.9591
40.9468
41.1369
41.9068
41.0734
41.0739
41.2217
40.7824
41.3016
41.2112
0.984461
41.5876
41.0391
40.9031
42.0257
40.9551
42.0077
41.0062
40.9958
41.1497
40.9574
40.9112
40.9342
41.1419
40.867
41.0464
40.9461
41.3255
41.1829
42.0738
41.7708
41.6083
41.0047
41.1631
40.685
41.3715
41.1238
41.6744
40.9571
41.2084
40.5088
41.0387
40.9652
40.9322
41.057
41.199
41.1252
41.2187
41.7185
41.3234
41.8735
41.9377
40.843
41.1902
40.9441
40.8412
41.1896
40.786
41.3584
41.8946
40.7633
41.2193
40.6282
41.1892
40.9776
40.9218
40.9808
40.889
41.053
40.9075
41.0813
41.0372
40.8759
42.0587
41.2136
40.7234
42.1881
40.8536
40.9774
42.1747
40.752
41.0872
41.217
41.0194
40.8504
41.1578
41.7665
41.0492
41.1741
41.051
40.9953
40.8127
41.2082
41.7849
41.759
42.222
40.8574
41.9528
40.9471
41.0247
42.2585
40.9426
42.038
40.9452
40.7871
41.4382
40.9526
41.5741
42.1277
41.6287
