latency_ms
0.706665
41.1299
40.9329
40.7955
41.1374
41.2993
41.7526
41.2228
41.5355
40.8739
41.5742
40.8864
40.8373
41.2667
40.9408
40.8076
40.9429
41.2861
41.4787
41.9039
42.348
41.0793
41.0099
40.9028
41.0709
41.0898
40.6927
41.052
40.9838
42.112
40.8024
40.9492
41.1039
40.8813
42.0158
41.3374
40.9139
41.0173
40.8081
42.0943
42.2835
40.819
41.2052
41.9538
40.6127
41.4611
42.7425
40.8818
41.0453
41.1358
41.0667
41.03
41.0531
41.67
41.0475
40.9249
41.2831
41.9534
41.0894
40.5607
41.0261
42.0987
41.1409
40.974
41.8926
41.2221
40.8969
41.9792
41.1411
41.0466
42.8025
41.0675
41.0055
41.0489
40.7453
41.0069
41.0408
41.1887
41.0188
41.236
41.522
41.4799
41.3884
41.8775
42.119
40.8626
41.5854
41.4344
40.9934
41.1543
41.9259
42.3015
41.8814
40.8632
41.2027
41.782
42.2917
40.6705
41.2298
40.847
0.738273
41.166
41.0161
41.196
40.9729
40.928
41.0632
41.0307
40.6585
42.0442
41.0461
41.1311
40.924
40.9226
41.0698
40.7929
41.0993
40.8702
41.0762
41.0508
41.1996
40.7624
41.0035
41.2541
41.2328
40.8482
40.6705
41.1603
41.1867
40.7818
41.1168
40.8979
40.7594
41.1494
40.922
40.8474
41.1823
41.1281
40.9241
40.8815
40.9264
41.0603
41.0955
41.0931
41.1692
40.8147
42.1415
41.1915
41.8483
40.8648
41.1311
40.6157
41.2449
41.7574
41.0276
41.1914
40.8769
42.6624
41.241
40.9462
41.1555
41.0571
40.9611
40.9761
41.0768
40.8065
40.8301
41.2288
40.938
41.9559
41.3439
40.7671
42.3331
40.9724
40.773
40.9812
42.1321
41.001
40.8181
40.942
41.2595
41.2375
41.6597
41.2899
41.7101
40.9773
41.1165
40.9266
41.0665
40.9119
40.8887
41.1004
41.0738
40.9257
41.0713
41.3972
41.4596
41.0981
40.9115
41.2785
