latency_ms
0.813353
40.9287
41.1711
40.9
40.8725
41.2908
40.6592
42.0496
41.1081
41.9799
41.0834
42.0123
42.0339
41.0195
40.7603
41.1074
40.873
42.2102
41.723
42.0622
41.4369
40.6456
41.1045
41.9094
41.1637
41.8528
41.8819
42.1211
41.8856
41.0127
41.0581
40.8358
42.1204
41.3387
40.695
40.9765
41.8826
42.2257
41.8046
41.1879
41.1709
40.6391
41.1162
40.9532
42.0585
40.8843
40.9881
41.0739
41.1094
41.2253
40.7644
40.9966
40.8999
42.1722
41.883
40.8731
40.9632
41.154
40.9195
40.941
42.0015
41.0452
41.981
40.9831
41.0369
40.9532
40.9451
41.0269
41.1259
41.1191
40.8327
41.9422
41.2455
40.8228
41.0154
40.9702
40.8978
41.1552
40.9197
40.8634
41.168
41.161
41.8848
41.0864
41.3004
40.5022
41.1466
41.8803
41.011
42.0889
40.9103
41.0158
40.8869
41.1049
41.8826
41.1039
41.9671
41.0018
40.9927
41.142
1.01954
40.8663
41.071
40.9298
42.0856
40.9551
41.0615
41.169
41.6338
41.108
41.4447
42.3475
41.2907
40.8772
41.1336
40.8764
41.8931
41.9773
40.9898
41.564
41.6842
41.7833
40.9044
41.1485
40.8647
41.0139
41.151
41.9385
41.0739
40.864
41.1673
41.028
41.1557
40.6227
41.0679
40.8882
41.1619
40.9276
41.0591
41.0016
41.8242
41.1566
42.1804
41.6737
40.9993
41.0236
41.0579
40.985
41.0381
40.8801
41.3896
41.1233
40.5492
42.2551
40.9105
40.9161
40.8276
41.2586
40.8356
42.0242
40.942
42.2111
41.8648
41.8971
41.0849
41.0072
40.9002
41.1134
41.9906
42.0174
40.8559
41.112
41.145
41.1344
40.7665
41.1523
40.7604
40.8735
41.7052
41.3907
41.0947
41.1839
42.1566
40.6483
41.8613
41.1905
40.9005
40.9703
40.9646
41.8964
41.1068
40.9149
41.088
40.9546
41.0226
41.0189
40.913
41.447
40.5988
40.9625
