latency_ms
0.04181
0.024787
0.022686
0.022946
0.022895
0.022712
0.022828
0.022432
0.0223
0.022309
0.022109
0.022071
0.022304
0.022235
0.022392
0.022127
0.022124
0.022594
0.022485
0.021911
0.022341
0.023322
0.033771
0.023751
0.022511
0.022463
0.02254
0.022766
0.022544
0.021883
0.022318
0.022158
0.022273
0.02201
0.022277
0.021758
0.021851
0.022086
0.021909
0.021561
0.021944
0.021777
0.02232
0.021815
0.021993
0.025744
0.022082
0.022211
0.022078
0.022223
0.022537
0.021911
0.022185
0.022008
0.021933
0.021987
0.022211
0.022021
0.022329
0.021958
0.022483
0.022062
0.022213
0.023097
0.022154
0.022151
0.033652
0.02383
0.022793
0.022087
0.022023
0.02188
0.022182
0.021915
0.022202
0.122183
0.049742
0.024943
0.023242
0.023702
0.023253
0.02285
0.022715
0.023107
0.022664
0.02254
0.023008
0.0229
0.02323
0.023628
0.022839
0.02265
0.023223
0.02307
0.022751
0.022642
0.022942
0.022743
0.022915
0.022266
0.022662
0.022782
0.0237
0.023139
0.04744
0.022374
0.023977
0.022439
0.022646
0.022976
0.022419
0.023084
0.022495
0.02276
0.022264
0.02226
0.022667
0.022254
0.022034
0.022211
0.022889
0.022272
0.022607
0.022393
0.022111
0.022289
0.022106
0.022351
0.022262
0.02219
0.022151
0.022003
0.02241
0.022338
0.022166
0.02254
0.022381
0.022261
0.022535
0.022155
0.022172
0.02221
0.022193
0.022143
0.022217
0.022052
0.0222
0.02982
0.02275
0.023705
0.023693
0.022714
0.023292
0.022921
0.022503
0.022519
0.023526
0.0226
0.022424
0.022586
0.022308
0.022399
0.022609
0.022505
0.022353
0.02282
0.022522
0.022773
0.022405
0.02267
0.022573
0.022576
0.022494
0.022502
0.022307
0.022385
0.022603
0.02226
0.022421
0.022557
0.022577
0.022405
0.022353
0.022199
0.022154
0.022326
0.022335
0.022269
0.022261
0.022269
0.022452
0.028538
0.022852
0.022857
0.022476
0.023067
0.022618
0.022718
0.022703
0.022159
